rede_neural
0.8582298136645964
0.8483516483516486
0.847384137601529
0.8615145723841376
0.8506091734352603
0.8581939799331104
0.8625298614429049
0.8559364548494983
0.8418537983755374
0.8592809364548495
0.848435260391782
0.8604634495938843
0.854909221213569
0.8506211180124224
0.856032011466794
0.8528308647873866
0.854968944099379
0.8440635451505016
0.8516005733397037
0.8451146679407548
0.8451266125179169
0.8494386048733874
0.868107978977544
0.8517797419971334
0.8593406593406593
0.8440396559961778
0.8484113712374584
0.847312470138557
0.8506211180124224
0.8571906354515051
